CD_UF,NM_UF,SG_UF,CD_MUNIC,NM_MUNIC,IDCQ0001,OCORRENCIA,CD_LQ,PREFIXO,NM_CQ,CD_AGLOM,NM_AGLOM,CD_TQ,NM_TQ,P_FCP,Lat_d,Long_d,
31,MINAS GERAIS,MG,3135209,Januária,6251,1,3135209062511,COMUNIDADE QUILOMBOLA,SÃO FRANCISCO,,,,,,-15.4853,-44.3904,
31,MINAS GERAIS,MG,3143302,Montes Claros,6272,1,3143302062721,COMUNIDADE QUILOMBOLA,SÃO GERALDO,,,,,,-16.7910,-43.8879,
31,MINAS GERAIS,MG,3118809,Coração de Jesus,6273,1,3118809062731,COMUNIDADE QUILOMBOLA,SÃO GERALDO,16,COMUNIDADE QUILOMBOLA SÃO GERALDO,,,01420.008801/2015-20,-16.6837,-44.5745,
31,MINAS GERAIS,MG,3132503,Itamarandiba,6274,1,3132503062741,COMUNIDADE QUILOMBOLA,SÃO GIL I,15,COMUNIDADE QUILOMBOLA SÃO GIL,,,01420.003073/2010-55,-18.0744,-42.8233,
31,MINAS GERAIS,MG,3132503,Itamarandiba,6274,2,3132503062742,COMUNIDADE QUILOMBOLA,SÃO GIL I,,,,,01420.003073/2010-55,-17.8641,-42.8756,
31,MINAS GERAIS,MG,3132503,Itamarandiba,6275,2,3132503062752,COMUNIDADE QUILOMBOLA,SÃO GIL II,,,,,01420.003073/2010-55,-18.0913,-42.7946,
31,MINAS GERAIS,MG,3132503,Itamarandiba,6275,1,3132503062751,COMUNIDADE QUILOMBOLA,SÃO GIL II,16,COMUNIDADE QUILOMBOLA SÃO GIL II,,,01420.003073/2010-55,-18.0708,-42.8122,
31,MINAS GERAIS,MG,3120102,Couto de Magalhães de Minas,6278,1,3120102062781,COMUNIDADE QUILOMBOLA,SÃO GONÇALO,3,COMUNIDADE QUILOMBOLA SÃO GONÇALO DA CANJICA,,,,-17.9876,-43.4738,
31,MINAS GERAIS,MG,3121605,Diamantina,6304,1,3121605063041,COMUNIDADE QUILOMBOLA,SÃO JOÃO DA CHAPADA,14,SÃO JOÃO DA CHAPADA,,,01420.100800/2023-46,-18.0857,-43.7415,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,6319,1,3116100063191,COMUNIDADE QUILOMBOLA,SÃO JOÃO MARQUES,,,,,01420.100640/2021-73,-17.1286,-42.3814,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,6320,1,3116100063201,COMUNIDADE QUILOMBOLA,SÃO JOÃO PITEIRAS E AMORIM,,,,,01420.004766/2017-31,-17.1333,-42.3737,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,6320,2,3116100063202,COMUNIDADE QUILOMBOLA,SÃO JOÃO PITEIRAS E AMORIM,,,,,01420.004766/2017-31,-17.1236,-42.3824,
31,MINAS GERAIS,MG,3135209,Januária,6321,1,3135209063211,COMUNIDADE QUILOMBOLA,SÃO JOAQUIM,,,,,,-15.4855,-44.3744,
31,MINAS GERAIS,MG,3109006,Brumadinho,6351,1,3109006063511,COMUNIDADE QUILOMBOLA,SÃO JOSÉ,,,,,,-20.2358,-44.1240,
31,MINAS GERAIS,MG,3150802,Piranga,6360,1,3150802063601,COMUNIDADE QUILOMBOLA,SÃO JOSÉ,,,,,,-20.6393,-43.3208,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,6373,1,3171600063731,COMUNIDADE QUILOMBOLA,SÃO JOSÉ,,,,,01420.015527/2015-45,-16.7987,-42.3385,
31,MINAS GERAIS,MG,3167103,Serro,6383,1,3167103063831,COMUNIDADE QUILOMBOLA,SÃO JOSÉ DAS MARAVILHAS,20,COMUNIDADE QUILOMBOLA SÃO JOSÉ DAS MARAVILHAS,,,01420.005188/2012-46,-18.5513,-43.3356,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,6389,2,3135456063892,COMUNIDADE QUILOMBOLA,SÃO JOSÉ DO BOLAS,,,,,01420.003738/2016-16,-17.2032,-42.1912,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,6389,1,3135456063891,COMUNIDADE QUILOMBOLA,SÃO JOSÉ DO BOLAS,8,COMUNIDADE QUILOMBOLA SÃO JOSÉ DO BOLAS,,,01420.003738/2016-16,-17.2010,-42.1887,
31,MINAS GERAIS,MG,3171303,Viçosa,6401,1,3171303064011,COMUNIDADE QUILOMBOLA,SÃO JOSÉ DO TRIUNFO,,,,,,-20.7523,-42.8250,
31,MINAS GERAIS,MG,3158003,Santa Maria de Itabira,6403,1,3158003064031,COMUNIDADE QUILOMBOLA,SÃO JOSÉ DOS CHAVES,,,,,01420.007786/2010-98,-19.4335,-43.1118,
31,MINAS GERAIS,MG,3168606,Teófilo Otoni,6412,1,3168606064121,COMUNIDADE QUILOMBOLA,SÃO JULIÃO II,30,COMUNIDADE QUILOMBOLA SÃO JULIÃO II,,,01420.009082/2010-50,-17.6199,-41.1554,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,6431,1,3116100064311,COMUNIDADE QUILOMBOLA,SÃO MARQUES,,,,,,-17.1573,-42.3826,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,6448,1,3116159064481,COMUNIDADE QUILOMBOLA,SÃO MIGUEL DA ALDEIA,,,,,01420.008322/2014-22,-15.2985,-45.6253,
31,MINAS GERAIS,MG,3145877,Orizânia,6470,1,3145877064701,COMUNIDADE QUILOMBOLA,SÃO PEDRO,,,,,,-20.4757,-42.1798,
31,MINAS GERAIS,MG,3126752,Franciscópolis,6481,1,3126752064811,COMUNIDADE QUILOMBOLA,SÃO PEDRO,,,,,01420.101165/2021-52,-18.0329,-42.0276,
31,MINAS GERAIS,MG,3122009,Divino,6490,1,3122009064901,COMUNIDADE QUILOMBOLA,SÃO PEDRO DE CIMA,18,COMUNIDADE QUILOMBOLA SÃO PEDRO DE CIMA,,,01420.001401/2006-01,-20.4977,-42.1503,
31,MINAS GERAIS,MG,3122009,Divino,6490,2,3122009064902,COMUNIDADE QUILOMBOLA,SÃO PEDRO DE CIMA,,,,,,-20.6062,-42.1479,
31,MINAS GERAIS,MG,3141801,Minas Novas,6493,1,3141801064931,COMUNIDADE QUILOMBOLA,SÃO PEDRO DO ALAGADIÇO,,,,,,-17.5425,-42.3220,
31,MINAS GERAIS,MG,3156809,Sabinópolis,6528,1,3156809065281,COMUNIDADE QUILOMBOLA,SÃO ROQUE,,,,,,-18.8073,-43.1053,
31,MINAS GERAIS,MG,3147006,Paracatu,6548,1,3147006065481,COMUNIDADE QUILOMBOLA,SÃO SEBASTIÃO,,,,,,-17.2196,-46.8870,
31,MINAS GERAIS,MG,3148004,Patos de Minas,6553,1,3148004065531,COMUNIDADE QUILOMBOLA,SÃO SEBASTIÃO,,,453,SÃO SEBASTIÃO,01420.011747/2014-19,-18.3964,-46.7145,
31,MINAS GERAIS,MG,3142908,Monte Azul,6554,1,3142908065541,COMUNIDADE QUILOMBOLA,SÃO SEBASTIÃO,19,SÃO SEBASTIÃO,,,01420.012495/2013-64,-15.2511,-43.1627,
31,MINAS GERAIS,MG,3160702,Santos Dumont,6557,1,3160702065571,COMUNIDADE QUILOMBOLA,SÃO SEBASTIÃO DA BOA VISTA,8,COMUNIDADE QUILOMBOLA SÃO SEBASTIÃO DA BOA VISTA,,,01420.001704/2009-68,-21.5180,-43.6581,
31,MINAS GERAIS,MG,3141801,Minas Novas,6562,1,3141801065621,COMUNIDADE QUILOMBOLA,SÃO TIAGO,,,,,,-17.5530,-42.3070,
31,MINAS GERAIS,MG,3141801,Minas Novas,6562,2,3141801065622,COMUNIDADE QUILOMBOLA,SÃO TIAGO,,,,,,-17.5545,-42.3151,
31,MINAS GERAIS,MG,3170909,Varzelândia,6580,1,3170909065801,COMUNIDADE QUILOMBOLA,SÃO VICENTE II,,,,,01420.000308/1999-90,-15.7245,-43.9184,
31,MINAS GERAIS,MG,3109006,Brumadinho,6588,1,3109006065881,COMUNIDADE QUILOMBOLA,SAPÉ,29,COMUNIDADE QUILOMBOLA SAPÉ,,,01420.001980/2005-01,-20.2761,-44.0755,
31,MINAS GERAIS,MG,3161007,São Domingos do Prata,6641,1,3161007066411,COMUNIDADE QUILOMBOLA,SERRA,,,,,01420.102119/2021-71,-19.8343,-42.9523,
31,MINAS GERAIS,MG,3170909,Varzelândia,6657,1,3170909066571,COMUNIDADE QUILOMBOLA,SERRA D'ÁGUA,,,229,BREJO DOS CRIOULOS,,-15.7198,-43.8633,
31,MINAS GERAIS,MG,3161007,São Domingos do Prata,6659,1,3161007066591,COMUNIDADE QUILOMBOLA,SERRA DE CIMA,,,,,01420.102119/2021-71,-19.8555,-42.9256,
31,MINAS GERAIS,MG,3127107,Frutal,6717,1,3127107067171,COMUNIDADE QUILOMBOLA,SERRINHA,,,,,01420.007128/2014-20,-19.8613,-49.0819,
31,MINAS GERAIS,MG,3167103,Serro,6722,1,3167103067221,COMUNIDADE QUILOMBOLA,SERRO,,,,,,-18.6103,-43.3863,
31,MINAS GERAIS,MG,3156809,Sabinópolis,6737,1,3156809067371,COMUNIDADE QUILOMBOLA,SESMARIA,31,COMUNIDADE QUILOMBOLA SESMARIA,,,01420.007316/2013-77,-18.8304,-43.1971,
31,MINAS GERAIS,MG,3119500,Coronel Murta,6741,1,3119500067411,COMUNIDADE QUILOMBOLA,SETE CANAIS,,,,,,-16.5038,-42.2452,
31,MINAS GERAIS,MG,3162401,São João da Ponte,6742,1,3162401067421,COMUNIDADE QUILOMBOLA,SETE LADEIRAS,31,COMUNIDADE QUILOMBOLA SETE LADEIRAS,266,SETE LADEIRAS E TERRA DURA,01420.000430/2003-02,-15.7809,-43.6514,
31,MINAS GERAIS,MG,3171030,Verdelândia,6743,1,3171030067431,COMUNIDADE QUILOMBOLA,SETE LADEIRAS E TERRA DURA,,,,,,-15.6126,-43.5985,
31,MINAS GERAIS,MG,3103405,Araçuaí,6758,1,3103405067581,COMUNIDADE QUILOMBOLA,SILVOLÂNDIA,8,COMUNIDADE QUILOMBOLA SILVOLÂNDIA,,,01420.014655/2015-71,-17.1633,-42.1667,
31,MINAS GERAIS,MG,3107307,Bocaiúva,6768,1,3107307067681,COMUNIDADE QUILOMBOLA,SÍTIO,,,,,01420.006060/2015-42,-17.4095,-43.7827,
31,MINAS GERAIS,MG,3135209,Januária,6896,1,3135209068961,COMUNIDADE QUILOMBOLA,SÍTIO NOVO,,,,,,-15.4237,-44.4056,
31,MINAS GERAIS,MG,3135209,Januária,6896,2,3135209068962,COMUNIDADE QUILOMBOLA,SÍTIO NOVO,,,,,01420.101710/2018-13,-15.4821,-44.3549,
31,MINAS GERAIS,MG,3142908,Monte Azul,6958,1,3142908069581,COMUNIDADE QUILOMBOLA,SOCO VELHO,10,COMUNIDADE QUILOMBOLA SOCÓ VELHO,,,01420.012492/2013-21,-15.2050,-43.0870,
31,MINAS GERAIS,MG,3165552,Setubinha,6974,1,3165552069741,COMUNIDADE QUILOMBOLA,SOTURNO DA MATA,7,COMUNIDADE QUILOMBOLA SOTURNO DA MATA,,,,-17.6915,-42.0189,
31,MINAS GERAIS,MG,3165552,Setubinha,6975,1,3165552069751,COMUNIDADE QUILOMBOLA,SOTURNO MATA,,,,,,-17.6963,-42.0308,
31,MINAS GERAIS,MG,3116803,Coluna,6987,1,3116803069871,COMUNIDADE QUILOMBOLA,SUASSUÍ,25,COMUNIDADE QUILOMBOLA SUASSUÍ,,,01420.000192/2010-56,-18.3534,-42.8566,
31,MINAS GERAIS,MG,3116159,Chapada Gaúcha,7002,1,3116159070021,COMUNIDADE QUILOMBOLA,SUMIDOURO,,,,,,-15.3013,-45.6208,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,7006,1,3108255070061,COMUNIDADE QUILOMBOLA,SUMIDOURO,,,,,01420.100182/2019-58,-14.7439,-45.1681,
31,MINAS GERAIS,MG,3161007,São Domingos do Prata,7009,1,3161007070091,COMUNIDADE QUILOMBOLA,SURRÃO,,,,,01420.102021/2021-13,-20.0040,-42.9261,
31,MINAS GERAIS,MG,3132503,Itamarandiba,7020,1,3132503070201,COMUNIDADE QUILOMBOLA,TABATINGA,17,COMUNIDADE QUILOMBOLA TABATINGA,,,01420.005957/2010-44,-17.9505,-43.0173,
31,MINAS GERAIS,MG,3132503,Itamarandiba,7020,2,3132503070202,COMUNIDADE QUILOMBOLA,TABATINGA,,,,,01420.005957/2010-44,-17.8642,-42.8672,
31,MINAS GERAIS,MG,3138658,Lontra,7031,1,3138658070311,COMUNIDADE QUILOMBOLA,TABOCAS,,,,,,-15.8158,-44.2652,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,7033,1,3160207070331,COMUNIDADE QUILOMBOLA,TABORNAS,,,,,,-18.5281,-43.3547,
31,MINAS GERAIS,MG,3146552,Pai Pedro,7036,1,3146552070361,COMUNIDADE QUILOMBOLA,TÁBUA,,,201,GURUTUBA,,-15.2024,-43.2698,
31,MINAS GERAIS,MG,3135209,Januária,7038,1,3135209070381,COMUNIDADE QUILOMBOLA,TÁBUA,,,,,01420.102339/2019-80,-15.5032,-44.4438,
31,MINAS GERAIS,MG,3161106,São Francisco,7042,1,3161106070421,COMUNIDADE QUILOMBOLA,TABULEIRO,33,COMUNIDADE QUILOMBOLA TABULEIRO,,,,-15.9561,-44.9428,
31,MINAS GERAIS,MG,3115474,Catuti,7043,1,3115474070431,COMUNIDADE QUILOMBOLA,TABULEIRO,,,,,,-15.2473,-43.2209,
31,MINAS GERAIS,MG,3106507,Berilo,7045,2,3106507070452,COMUNIDADE QUILOMBOLA,TABULEIRO,,,,,01420.006975/2013-96,-16.9523,-42.4583,
31,MINAS GERAIS,MG,3106507,Berilo,7045,1,3106507070451,COMUNIDADE QUILOMBOLA,TABULEIRO,22,COMUNIDADE QUILOMBOLA TABULEIRO,,,01420.006975/2013-96,-16.8998,-42.5203,
31,MINAS GERAIS,MG,3125606,Felisburgo,7077,1,3125606070771,COMUNIDADE QUILOMBOLA,TANQUE,,,,,01420.102539/2018-51,-16.5179,-40.7677,
31,MINAS GERAIS,MG,3170909,Varzelândia,7088,1,3170909070881,COMUNIDADE QUILOMBOLA,TANQUINHOS,,,,,,-15.6996,-44.0182,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,7095,1,3160207070951,COMUNIDADE QUILOMBOLA,TAPERA,,,,,,-18.4482,-43.2386,
31,MINAS GERAIS,MG,3146552,Pai Pedro,7104,1,3146552071041,COMUNIDADE QUILOMBOLA,TAPERINHA,10,COMUNIDADE QUILOMBOLA TAPERINHA,201,GURUTUBA,,-15.3222,-43.3022,
31,MINAS GERAIS,MG,3160207,Santo Antônio do Itambé,7115,1,3160207071151,COMUNIDADE QUILOMBOLA,TAQUARAÇU,,,,,,-18.4948,-43.2525,
31,MINAS GERAIS,MG,3142304,Moeda,7116,1,3142304071161,COMUNIDADE QUILOMBOLA,TAQUARAÇU,6,COMUNIDADE QUILOMBOLA TAQUARAÇU,,,01420.006122/2012-73,-20.3646,-43.9814,
31,MINAS GERAIS,MG,3169307,Três Corações,7117,1,3169307071171,COMUNIDADE QUILOMBOLA,TAQUARAL,8,TAQUARAL,,,,-21.7879,-45.2857,
31,MINAS GERAIS,MG,3106309,Belo Oriente,7118,1,3106309071181,COMUNIDADE QUILOMBOLA,TAQUARIL,,,,,,-19.2065,-42.4876,
31,MINAS GERAIS,MG,3135209,Januária,7122,2,3135209071222,COMUNIDADE QUILOMBOLA,TATU,,,,,01420.014732/2013-21,-15.4051,-44.3561,
31,MINAS GERAIS,MG,3135209,Januária,7122,1,3135209071221,COMUNIDADE QUILOMBOLA,TATU,43,COMUNIDADE QUILOMBOLA TATU,,,01420.014732/2013-21,-15.3964,-44.3620,
31,MINAS GERAIS,MG,3135209,Januária,7133,1,3135209071331,COMUNIDADE QUILOMBOLA,TEJUCO,,,,,01420.100976/2023-06,-15.4876,-44.3705,
31,MINAS GERAIS,MG,3162401,São João da Ponte,7143,1,3162401071431,COMUNIDADE QUILOMBOLA,TERRA DURA,32,COMUNIDADE QUILOMBOLA TERRA DURA,266,SETE LADEIRAS E TERRA DURA,01420.001188/2005-48,-15.7690,-43.6219,
31,MINAS GERAIS,MG,3138104,Lassance,7208,1,3138104072081,COMUNIDADE QUILOMBOLA,TIRA BARRO,,,,,01420.009359/2016-30,-17.7893,-44.5857,
31,MINAS GERAIS,MG,3142908,Monte Azul,7209,1,3142908072091,COMUNIDADE QUILOMBOLA,TIRA BARRO,24,TIRA BARRO,,,01420.012492/2013-21,-15.2129,-43.1120,
31,MINAS GERAIS,MG,3135209,Januária,7214,1,3135209072141,COMUNIDADE QUILOMBOLA,TOCANTINS,,,,,01420.102123/2018-33,-15.4060,-44.4311,
31,MINAS GERAIS,MG,3126505,Francisco Badaró,7215,1,3126505072151,COMUNIDADE QUILOMBOLA,TOCOIOS,13,COMUNIDADE QUILOMBOLA TOCOIÓS,,,01420.002152/2012-19,-17.0601,-42.3939,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,7217,1,3116100072171,COMUNIDADE QUILOMBOLA,TOLDA,,,,,01420.007829/2010-35,-17.0200,-42.4802,
31,MINAS GERAIS,MG,3118304,Conselheiro Lafaiete,7250,1,3118304072501,COMUNIDADE QUILOMBOLA,TRÊS BARRAS,,,,,,-20.6166,-43.8218,
31,MINAS GERAIS,MG,3117504,Conceição do Mato Dentro,7251,1,3117504072511,COMUNIDADE QUILOMBOLA,TRÊS BARRAS,7,COMUNIDADE QUILOMBOLA TRÊS BARRAS,,,01420.004988/2011-69,-19.0859,-43.4986,
31,MINAS GERAIS,MG,3135209,Januária,7311,1,3135209073111,COMUNIDADE QUILOMBOLA,UMBURANA,,,,,01420.101713/2018-49,-15.4680,-44.3690,
31,MINAS GERAIS,MG,3138658,Lontra,7323,1,3138658073231,COMUNIDADE QUILOMBOLA,UMBUZEIRO,,,,,,-15.8153,-44.2650,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,7326,1,3171600073261,COMUNIDADE QUILOMBOLA,UNIÃO DOS ROSÁRIOS,23,COMUNIDADE QUILOMBOLA UNIÃO DOS ROSÁRIOS,,,01420.001531/2010-11,-16.8294,-42.3689,
31,MINAS GERAIS,MG,3106507,Berilo,7343,1,3106507073431,COMUNIDADE QUILOMBOLA,VAI LAVANDO,5,COMUNIDADE QUILOMBOLA VAI LAVANDO,,,01420.001277/2007-56,-16.8739,-42.4989,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,7344,2,3171600073442,COMUNIDADE QUILOMBOLA,VAI VIR,,,,,01420.100265/2019-47,-16.8014,-42.3399,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,7344,1,3171600073441,COMUNIDADE QUILOMBOLA,VAI VIR,24,COMUNIDADE QUILOMBOLA VAI VIR,,,01420.100265/2019-47,-16.7844,-42.2861,
31,MINAS GERAIS,MG,3128006,Guanhães,7345,1,3128006073451,COMUNIDADE QUILOMBOLA,VALADÃO,26,COMUNIDADE QUILOMBOLA VALADÃO,,,01420.100055/2021-73,-18.9266,-42.9514,
31,MINAS GERAIS,MG,3135209,Januária,7350,1,3135209073501,COMUNIDADE QUILOMBOLA,VALE PERUAÇU,,,,,,-15.4759,-44.3669,
31,MINAS GERAIS,MG,3139300,Manga,7356,1,3139300073561,COMUNIDADE QUILOMBOLA,VANESSA,,,,,,-14.6796,-43.9397,
31,MINAS GERAIS,MG,3161106,São Francisco,7368,1,3161106073681,COMUNIDADE QUILOMBOLA,VAQUETA,,,,,,-15.9380,-44.8461,
31,MINAS GERAIS,MG,3121605,Diamantina,7375,1,3121605073751,COMUNIDADE QUILOMBOLA,VARGEM DO INHAÍ,,,,,01420.005421/2011-18,-17.9424,-43.6221,
31,MINAS GERAIS,MG,3121605,Diamantina,7376,1,3121605073761,COMUNIDADE QUILOMBOLA,VARGEM DO INHAÚ,9,VARGEM DO INHAÚ,,,,-17.8704,-43.5581,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,7379,1,3108255073791,COMUNIDADE QUILOMBOLA,VARGEM GRANDE,7,COMUNIDADE QUILOMBOLA VARGEM GRANDE,,,01420.001866/2016-25,-15.2183,-44.7303,
31,MINAS GERAIS,MG,3135209,Januária,7387,1,3135209073871,COMUNIDADE QUILOMBOLA,VÁRZEA DA CRUZ,35,COMUNIDADE QUILOMBOLA VÁRZEA DA CRUZ,,,01420.009921/2012-00,-15.5340,-44.4122,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,7388,1,3108255073881,COMUNIDADE QUILOMBOLA,VÁRZEA DA MANGA,,,,,01420.100206/2023-55,-15.3241,-44.7550,
31,MINAS GERAIS,MG,3135209,Januária,7408,1,3135209074081,COMUNIDADE QUILOMBOLA,VAZANTE,,,,,,-15.4931,-44.3807,
31,MINAS GERAIS,MG,3135209,Januária,7416,2,3135209074162,COMUNIDADE QUILOMBOLA,VELHO CHICO,,,,,,-15.5962,-44.3998,
31,MINAS GERAIS,MG,3135209,Januária,7416,1,3135209074161,COMUNIDADE QUILOMBOLA,VELHO CHICO,45,COMUNIDADE QUILOMBOLA VELHO CHICO,,,01420.100476/2021-02,-15.6006,-44.4113,
31,MINAS GERAIS,MG,3151404,Pitangui,7420,1,3151404074201,COMUNIDADE QUILOMBOLA,VELOSO,4,COMUNIDADE QUILOMBOLA VELOSO,,,01420.002916/2009-62,-19.4813,-44.8852,
31,MINAS GERAIS,MG,3112307,Capelinha,7421,1,3112307074211,COMUNIDADE QUILOMBOLA,VENDINHAS,7,NOSSA SENHORA DE FÁTIMA,,,01420.013544/2016-29,-17.5099,-42.5989,
31,MINAS GERAIS,MG,3132503,Itamarandiba,7422,2,3132503074222,COMUNIDADE QUILOMBOLA,VENENO,,,,,01420.004640/2011-71,-17.9061,-43.0242,
31,MINAS GERAIS,MG,3132503,Itamarandiba,7422,1,3132503074221,COMUNIDADE QUILOMBOLA,VENENO,18,COMUNIDADE QUILOMBOLA VENENO,,,01420.004640/2011-71,-17.9112,-43.0187,
31,MINAS GERAIS,MG,3127057,Fronteira dos Vales,7424,1,3127057074241,COMUNIDADE QUILOMBOLA,VENTANIA,,,,,01420.005461/2014-02,-16.8920,-40.9249,
31,MINAS GERAIS,MG,3106507,Berilo,7429,1,3106507074291,COMUNIDADE QUILOMBOLA,VEREDA,,,,,,-16.7787,-42.4288,
31,MINAS GERAIS,MG,3108255,Bonito de Minas,7432,1,3108255074321,COMUNIDADE QUILOMBOLA,VEREDA BONITA,,,,,01420.101485/2022-93,-14.7816,-45.2344,
31,MINAS GERAIS,MG,3162401,São João da Ponte,7435,1,3162401074351,COMUNIDADE QUILOMBOLA,VEREDA VIANA,33,COMUNIDADE QUILOMBOLA VEREDA VIANA,,,01420.000022/2004-23,-15.8771,-43.7080,
31,MINAS GERAIS,MG,3171600,Virgem da Lapa,7439,1,3171600074391,COMUNIDADE QUILOMBOLA,VEREDAS,,,,,01420.100851/2018-19,-16.7694,-42.4228,
31,MINAS GERAIS,MG,3108602,Brasília de Minas,7440,1,3108602074401,COMUNIDADE QUILOMBOLA,VEREDAS DA ONÇA,17,VEREDA DA ONÇA,,,01420.007844/2014-15,-16.3528,-44.3578,
31,MINAS GERAIS,MG,3148608,Peçanha,7451,1,3148608074511,COMUNIDADE QUILOMBOLA,VIEIRA,,,,,,-18.5490,-42.5518,
31,MINAS GERAIS,MG,3135209,Januária,7454,1,3135209074541,COMUNIDADE QUILOMBOLA,VILA APARECIDA,36,COMUNIDADE QUILOMBOLA VILA APARECIDA,,,01420.004761/2012-02,-15.1319,-44.4012,
31,MINAS GERAIS,MG,3160702,Santos Dumont,7457,1,3160702074571,COMUNIDADE QUILOMBOLA,VILA CACHOEIRINHA,12,CACHOEIRINHA,,,,-21.5230,-43.6667,
31,MINAS GERAIS,MG,3145059,Nova Porteirinha,7458,1,3145059074581,COMUNIDADE QUILOMBOLA,VILA CALUMBI-COLONIZAÇÃO III,,,,,,-15.6980,-43.2774,
31,MINAS GERAIS,MG,3135209,Januária,7487,1,3135209074871,COMUNIDADE QUILOMBOLA,VILA DOS BANDEIRAS,,,,,,-15.2016,-44.4431,
31,MINAS GERAIS,MG,3167103,Serro,7489,1,3167103074891,COMUNIDADE QUILOMBOLA,VILA DOS CRIOULOS,,,,,,-18.3129,-43.3006,
31,MINAS GERAIS,MG,3170529,Urucuia,7516,1,3170529075161,COMUNIDADE QUILOMBOLA,VILA MORAES,,,,,,-16.1223,-45.5815,
31,MINAS GERAIS,MG,3167103,Serro,7536,1,3167103075361,COMUNIDADE QUILOMBOLA,VILA NOVA,,,,,01420.005185/2012-11,-18.4205,-43.4899,
31,MINAS GERAIS,MG,3152204,Porteirinha,7540,1,3152204075401,COMUNIDADE QUILOMBOLA,VILA NOVA DOS POÇÕES,,,,,,-15.6476,-43.2656,
31,MINAS GERAIS,MG,3135209,Januária,7543,1,3135209075431,COMUNIDADE QUILOMBOLA,VILA PADRE HEBERT,,,,,01420.101941/2018-19,-15.3535,-44.2228,
31,MINAS GERAIS,MG,3139300,Manga,7548,1,3139300075481,COMUNIDADE QUILOMBOLA,VILA PRIMAVERA,20,COMUNIDADE QUILOMBOLA VILA PRIMAVERA,,,01420.002067/2005-13,-14.5519,-43.9286,
31,MINAS GERAIS,MG,3140001,Mariana,7552,1,3140001075521,COMUNIDADE QUILOMBOLA,VILA SANTA EFIGÊNIA,27,COMUNIDADE QUILOMBOLA VILA SANTA EFIGÊNIA,,,,-20.3810,-43.2431,
31,MINAS GERAIS,MG,3140001,Mariana,7552,2,3140001075522,COMUNIDADE QUILOMBOLA,VILA SANTA EFIGÊNIA,27,COMUNIDADE QUILOMBOLA VILA SANTA EFIGÊNIA,,,01420.003941/2010-05,-20.3800,-43.2287,
31,MINAS GERAIS,MG,3106507,Berilo,7555,1,3106507075551,COMUNIDADE QUILOMBOLA,VILA SANTO ISIDORO,2,COMUNIDADE QUILOMBOLA VILA SANTO ISIDORO,,,,-16.9944,-42.4964,
31,MINAS GERAIS,MG,3106507,Berilo,7555,2,3106507075552,COMUNIDADE QUILOMBOLA,VILA SANTO ISIDORO,,,,,01420.001843/2006-49,-16.9767,-42.5061,
31,MINAS GERAIS,MG,3106655,Berizal,7561,1,3106655075611,COMUNIDADE QUILOMBOLA,VILA SÃO JOÃO,,,,,01420.102307/2018-01,-15.7038,-41.7929,
31,MINAS GERAIS,MG,3135456,Jenipapo de Minas,7567,1,3135456075671,COMUNIDADE QUILOMBOLA,VILA SÃO JOSÉ,,,,,,-17.1386,-42.3122,
31,MINAS GERAIS,MG,3116100,Chapada do Norte,7570,1,3116100075701,COMUNIDADE QUILOMBOLA,VILA SÃO JOSÉ,,,,,,-17.0632,-42.6139,
31,MINAS GERAIS,MG,3135209,Januária,7573,1,3135209075731,COMUNIDADE QUILOMBOLA,VILA SEBASTIÃO LIMA,,,,,01420.100952/2022-68,-15.2554,-44.2929,
31,MINAS GERAIS,MG,3135050,Jaíba,7574,1,3135050075741,COMUNIDADE QUILOMBOLA,VILA SUDÁRIO DO POVOADO DOS GURUTUBANOS,,,,,,-15.1390,-43.9848,
31,MINAS GERAIS,MG,3146552,Pai Pedro,7575,1,3146552075751,COMUNIDADE QUILOMBOLA,VILA SUDÁRIO DOS GORUTUBANOS,7,COMUNIDADE QUILOMBOLA VILA SUDÁRIO,,,,-15.2215,-43.3003,
31,MINAS GERAIS,MG,3115474,Catuti,7581,1,3115474075811,COMUNIDADE QUILOMBOLA,VILA UNIÃO,7,COMUNIDADE QUILOMBOLA VILA UNIÃO,,,,-15.3201,-43.1875,
31,MINAS GERAIS,MG,3171030,Verdelândia,7604,1,3171030076041,COMUNIDADE QUILOMBOLA,VISTA ALEGRE,11,VISTA ALEGRE,,,,-15.6947,-43.6190,
